DATA_MONTH	ITEM_ID	ITEM_PRICE	CATE_NAME_LV1	CATE_NAME_LV2	CATE_NAME_LV3	same-CATE_NAME_LV1-mean-ITEM_PRICE-rate	same-CATE_NAME_LV2-mean-ITEM_PRICE-rate	same-CATE_NAME_LV3-mean-ITEM_PRICE-rate	same-ITEM_ID-mean-ITEM_PRICE-rate	USER_ID	same-CATE_NAME_LV3-DATA_MONTH-mean-same-ITEM_ID-mean-ITEM_PRICE-rate-rate	same-CATE_NAME_LV1-BRAND_ID-mean-ITEM_PRICE-rate	same-CATE_NAME_LV2-BRAND_ID-mean-ITEM_PRICE-rate	same-CATE_NAME_LV3-BRAND_ID-mean-ITEM_PRICE-rate
202106	10802118013	1410.0	运动户外	电动车/配件/交通工具	电动车零/配件	6.967844446497874	5.290464209031246	17.157294840226996	0.9906323185011712	191689917	0.9989697696255976	2.04759450976718	2.04759450976718	2.04759450976718
202106	12751508829	280.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.3836854219995778	1.7267547761117823	2.942839375261217	1.0	83114586	1.0077114278061126	8.709025177802555	8.708455922695622	8.708665830332322
202106	13077570979	179.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	0.8845703233497301	1.1038896604428894	1.8813151720419925	1.0	454560851	1.0077114278061126	17.914542393236854	17.914542393236854	17.914542393236854
202106	17947603615	1488.0	运动户外	运动/瑜伽/健身/球迷用品	网球	7.353299671197757	6.997030342476781	8.329306619512366	1.0	183257259	0.9939881451890764	7.7479936835912575	7.600148343241386	7.0510221209646495
202106	520455794212	199.0	运动户外	运动/瑜伽/健身/球迷用品	网球	0.9834049963497	0.9357587621995156	1.1139328073138175	0.9191685912240184	356921927	0.9136426831068184	7.1191882694380215	7.023781211040638	4.211235090419392
202106	520734247552	198.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	0.9784632626997014	1.210375352268508	1.4056172692487203	1.0	709765901	1.0092339618946382	7.870797070349601	7.280884002279873	7.473193606496441
202106	526068073423	1481.0	运动户外	运动包/户外包/配件	双肩背包	7.318707535647767	12.623315166495116	7.732755811192443	1.0	97924085	1.0056435451182262	2.8550308583928605	2.980368607803616	1.0829120966460022
202106	526240239067	228.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.1267152721996565	1.4060717462624517	2.396312062712705	1.0	1861728137	1.0077114278061126	10.176573410231718	10.176573410231718	10.176573410231718
202106	526240239067	228.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.1267152721996565	1.4060717462624517	2.396312062712705	1.0	1861728137	1.0077114278061126	10.176573410231718	10.176573410231718	10.176573410231718
202106	526240239067	228.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.1267152721996565	1.4060717462624517	2.396312062712705	1.0	1861728137	1.0077114278061126	10.176573410231718	10.176573410231718	10.176573410231718
202106	526240239067	228.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.1267152721996565	1.4060717462624517	2.396312062712705	1.0	1861728137	1.0077114278061126	10.176573410231718	10.176573410231718	10.176573410231718
202106	536248006311	799.0	运动户外	自行车/骑行装备/零配件	自行车/单车装备	3.948445186348796	4.884292456881504	16.683442153888723	1.0	2548422118	1.0024585499287748	0.4283249765931773	0.9549296468503486	0.9549296468503486
202106	538203665760	1200.0	运动户外	自行车/骑行装备/零配件	自行车/单车装备	5.930080379998191	7.335608195566714	25.05648383562762	1.0	22947870	1.0024585499287748	1.108074654331275	1.108074654331275	3.395825963919349
202106	539485978803	165.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	0.8153860522497512	1.0086461268904232	1.1713477243739336	0.9635036496350364	57981366	0.9724006056211112	5.683237237102046	7.980744869521167	7.903864688760691
202106	542564565596	901.6	运动户外	自行车/骑行装备/零配件	自行车修车工具	4.455467058838641	5.511486957602457	16.98014053556905	1.0	1821276317	1.0129786675336816	5.266034728221853	5.266034728221853	5.261077494894141
202106	542582232983	1100.0	运动户外	户外/登山/野营/旅行用品	帐篷/天幕/帐篷配件	5.4359070149983415	6.783679477582003	2.798756610022189	1.0	54220987	1.012990300387959	12.04760408416315	11.795392118110016	6.284435851906697
202106	544486220308	1390.0	运动户外	运动/瑜伽/健身/球迷用品	羽毛球	6.869009773497904	6.536204419383552	7.502282040718614	1.0	379273035	1.007077206994863	3.9981240716619673	4.415352656933372	4.412874013694736
202106	544781011500	170.0	运动户外	户外/登山/野营/旅行用品	军迷服饰/军迷用品	0.8400947204997437	1.0483868283535822	1.044111918090716	1.0	864524967	1.0003246739157918	9.17768192569918	9.028651292802238	8.923508771929825
202106	544900346532	319.0	运动户外	运动/瑜伽/健身/球迷用品	足球	1.576413034349519	1.5000354027218368	3.0421386483790105	1.0	518658445	1.0059965454492423	11.631722880583396	11.631722880583396	8.890917827967327
202106	547407779158	1350.0	运动户外	户外/登山/野营/旅行用品	望远镜/夜视仪/户外眼镜	6.671340427497965	8.325424813396094	1.194337417982951	1.0	60127843	1.0196909530114373	5.975213927412216	5.975213927412216	5.975213927412216
202106	548386636965	1472.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	7.274231932797781	9.07779653727337	15.470927001373257	0.9549140447615958	51946225	0.9622777954788178	1.7949341955891642	1.2500699792662793	1.2493738008017186
202106	550687594080	680.0	运动户外	户外/登山/野营/旅行用品	防潮垫/地席/枕头	3.3603788819989746	4.193547313414329	13.612463249062005	1.0	2564976520	1.002630579164495	7.21027215041364	7.09562918354274	11.09280153137757
202106	554121756551	1499.0	运动户外	自行车/骑行装备/零配件	自行车整车	7.40765874134774	9.163397237628754	1.4405838391169592	1.0	1913298206	1.0397847243736025	1.827857580970216	7.837713643870797	1.0065807144775718
202106	554208748915	870.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	4.299308275498689	5.365273768633038	9.143822344561638	1.0357142857142858	26651973	1.0437011216563308	6.480222189385692	6.480222189385692	6.480222189385692
202106	555661647158	1339.0	运动户外	运动/瑜伽/健身/球迷用品	游乐场/体育场馆设施	6.616981357347981	6.296386847161565	4.82515427026518	1.0	140108578	1.0186390654395794	10.492310993157554	10.492310993157554	10.492310993157554
202106	556375626273	550.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	2.7179535074991708	3.3621537563014106	3.904492414579779	1.0	3190459526	1.0092339618946382	9.123180905759494	33.80182995123575	29.366259139034668
202106	556780633408	1350.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	6.671340427497965	8.325424813396094	14.18868984500944	1.0	2919839750	1.0077114278061126	41.989942821548034	41.98719819871104	41.98821025338798
202106	556883680976	286.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.4133358238995688	1.7637566641713207	3.0059002190168145	1.0	741654902	1.0077114278061126	29.42145483875372	29.42145483875372	29.42145483875372
202106	557802693814	560.0	运动户外	运动/瑜伽/健身/球迷用品	足球	2.767370843999156	2.633290989104165	5.340431483047793	1.1341772151898737	613909065	1.1409783604082548	5.937871182693585	5.893305565481405	15.389995985935128
202106	557824085983	1088.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	5.37660621119836	6.6509514306471536	7.723795903750545	1.0	3190459526	1.0092339618946382	27.96757153752724	27.55839376913117	32.51756084794566
202106	558097264106	1330.0	运动户外	运动/瑜伽/健身/球迷用品	羽毛球	6.572505754497994	6.254066099122391	7.17844252816961	1.0	379273035	1.007077206994863	3.825543176482314	4.224761894763586	4.222390243319423
202106	559099827743	160.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	0.7906773839997587	0.9780810927422284	1.1358523387868449	0.9696969696969696	375738	0.9786511145644976	2.654016263493672	9.833259622177676	8.542911749537359
202106	560249619962	1100.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	5.4359070149983415	6.783679477582003	11.56115468852621	1.0	3009666363	1.0077114278061126	34.214027484224324	34.21179112487566	34.21261576201984
202106	560543519503	589.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	2.910681119849112	3.632352011178	6.190472828674489	1.0085616438356164	2899126210	1.016339094140069	9.406087349975362	9.406087349975362	9.406087349975362
202106	563445624591	729.0	运动户外	运动/瑜伽/健身/球迷用品	游泳	3.602523830848901	3.4279805911731	8.576430963013145	1.0	3313025955	1.006455713251457	7.729835878899328	7.671820995064185	6.599329569862261
202106	563815744376	1060.0	运动户外	运动/瑜伽/健身/球迷用品	羽毛球	5.238237668998401	4.984443657947169	5.721164721699087	0.9009774755631108	356921927	0.9073538796553802	5.466032716188028	9.690181024307932	3.7986909203804
202106	565461478734	380.0	运动户外	运动/瑜伽/健身/球迷用品	足球	1.877858786999427	1.7868760283206833	3.623864220639574	1.52	613909065	1.5291147490828485	4.029269731113504	3.999028776576667	10.443211561884551
202106	566199523862	988.0	运动户外	运动/瑜伽/健身/球迷用品	马术运动	4.88243284619851	4.645877673633777	3.054784077190232	0.9518304431599228	3242415399	0.9518451933172614	10.476101300895111	10.397474819099337	4.257954176864331
202106	567105064567	359.0	运动户外	运动/瑜伽/健身/球迷用品	麻将/棋牌/益智类	1.7740823803494588	1.688127616229277	1.6488222812502342	1.0	2815478385	1.0100864180816669	10.826587769612551	14.930086129120548	13.939890940185336
202106	568071113201	417.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	2.060702932049371	2.5716312201379044	4.382728641014027	1.0	2961870047	1.0077114278061126	4.421593362827188	4.351290249319591	10.705022506147587
202106	568356243996	168.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	0.8302112531997466	1.0360528656670696	1.7657036251567302	1.0	425009049	1.0077114278061126	7.449895988434346	7.449895988434346	7.449895988434346
202106	568672558666	280.0	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	1.3836854219995778	1.7267547761117823	2.448052648813985	1.0	515046987	1.0064150182815934	8.172419619951766	8.172419619951766	8.172419619951766
202106	571070214769	1465.0	运动户外	运动/瑜伽/健身/球迷用品	游泳	7.239639797247791	6.888877319710002	17.23521448671366	1.0	884601673	1.006455713251457	15.533895147582326	15.417308309696889	13.262027187720456
202106	572440571102	601.2	运动户外	户外/登山/野营/旅行用品	垂钓装备	2.9709702703790937	3.707589183565728	6.31869654431087	0.9613047649504316	60585196	0.9687177972450188	19.68600403476352	19.68600403476352	19.65733716976198
202106	573556754440	1100.0	运动户外	运动/瑜伽/健身/球迷用品	冰球/速滑/冰上运动	5.4359070149983415	5.17253587145461	2.551123124173391	1.0	3084919746	1.0062124256749778	11.663675537433829	11.576135932195616	8.542951058141103
202106	573836529056	1360.0	运动户外	电动车/配件/交通工具	电动车零/配件	6.720757763997949	5.102859095235812	16.54888012958065	1.0	2402019698	1.008416292269811	6.329377472413075	6.329377472413075	6.329377472413075
202106	575011907378	360.0	运动户外	户外/登山/野营/旅行用品	炉具/餐具/野餐烧烤用品	1.7790241139994571	2.220113283572292	3.1474962627608374	2.4	3163313827	2.415396043875824	8.50638804565632	9.115148955165855	9.115148955165855
202106	576269917738	928.0	运动户外	户外/登山/野营/旅行用品	防护/救生装备	4.585928827198601	5.722958686541907	11.426439619610337	0.9823570924488356	2293324230	0.984682283358264	4.935645144133602	4.935645144133602	4.935645144133602
202106	578482373306	899.0	运动户外	自行车/骑行装备/零配件	自行车/单车装备	4.4426185513486445	5.495593139845396	18.77148247352436	1.0112485939257594	71932195	1.013734799084329	4.0886867538374085	4.0886867538374085	3.970435415151201
202106	579800456918	1337.0	运动户外	运动/瑜伽/健身/球迷用品	游泳	6.607097890047984	6.286982236486193	15.729339091287484	1.0	3630067913	1.006455713251457	1.1813459740845862	1.200470328230424	1.05778435168896
202106	580269550222	1440.0	运动户外	户外/登山/野营/旅行用品	通讯/导航/户外表类	7.116096455997829	8.880453134289167	1.5523610972737445	0.9610678531701892	37172415	0.9641356080271578	0.7719498952367652	0.6789182454992376	0.7232622403138896
202106	583299955675	1358.0	运动户外	户外/登山/野营/旅行用品	户外服装	6.710874296697953	8.374760664142144	5.452381047931662	1.0	2564976520	1.002371006113102	3.9565246180769047	3.956959349438663	4.058493906433572
202106	583985451883	1000.0	运动户外	电动车/配件/交通工具	电动车零/配件	4.9417336499984925	3.7521022759086846	12.168294212926948	1.0	223344425	1.008416292269811	0.6996821782647882	0.6996821782647882	5.872353577499614
202106	584069177154	358.0	运动户外	电动车/配件/交通工具	电动车零/配件	1.76914064669946	1.3432526147753092	4.356249328227847	1.0	781774303	1.008416292269811	2.775466526899685	12.5200576013166	3.917920656634747
202106	584698572029	1480.0	运动户外	户外/登山/野营/旅行用品	专项户外运动装备	7.313765801997769	9.12713238801942	2.795444066248668	1.0	74804766	1.02217130249862	0.7933929478822308	0.6977770856519943	0.3006602336211275
202106	585430185100	798.0	运动户外	自行车/骑行装备/零配件	自行车/单车装备	3.943503452698797	4.8781794500518645	16.662561750692365	1.0	1634632781	1.0024585499287748	6.052982706974644	5.952018249741082	15.617423146925985
202106	586673077335	680.0	运动户外	运动/瑜伽/健身/球迷用品	毽子/空竹/民间运动	3.3603788819989746	3.197567629626486	11.002302391427175	1.0225563909774436	2220650743	1.0248155592636192	7.21027215041364	7.156156758084562	9.712106406888958
202106	589824414283	1199.0	运动户外	运动包/户外包/配件	双肩背包	5.925138646348192	10.219685945055804	6.260347209736488	1.0	2690931702	1.0056435451182262	12.713406335802873	15.31248208006112	8.68732409607696
202106	590997068455	549.0	运动户外	户外/登山/野营/旅行用品	专项户外运动装备	2.713011773849172	3.385672757447745	1.0369586434935936	1.0596103181726064	53295981	1.08310325906747	9.16373348957335	9.355615545094748	4.320958503956664
202106	591495290121	1328.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	6.562622287197998	8.189751223844453	13.957466751238917	1.0	677333121	1.0077114278061126	17.976718528358816	17.976718528358816	17.976718528358816
202106	591850678341	1530.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	7.560852484497693	9.43548145518224	16.080515157677365	0.9760765550239234	51946225	0.9836034989112294	1.8656585049262373	1.299325453992804	1.298601844583308
202106	592542775940	1495.0	运动户外	运动/瑜伽/健身/球迷用品	游泳	7.387891806747746	7.029946479840583	17.58815403251667	0.8826568265682657	1617907414	0.8883550059400316	0.8749085588880761	0.8749085588880761	0.8494318181818182
202106	593184532298	1526.0	运动户外	户外/登山/野营/旅行用品	户外服装	7.541085549897699	9.410813529809214	6.126902414686095	1.0	1948623902	1.002371006113102	1.1598498883663484	0.937490400860083	0.937490400860083
202106	596441332503	964.8	运动户外	自行车/骑行装备/零配件	自行车零/配件	4.767784625518545	5.897828989235638	6.849189602884674	1.0258373205741629	917171169	1.0353098633024425	1.176462304282898	5.044580469383953	5.2509534421750645
202106	596817278148	630.0	运动户外	运动/瑜伽/健身/球迷用品	足球	3.11329219949905	2.962452362742185	6.007985418428767	0.7578947368421053	613909065	0.7624394870773206	6.680105080530283	6.629968761166579	17.31374548417702
202106	597325716993	375.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	1.8531501187494344	2.312618003721137	3.941302734724845	1.4563106796116505	326465961	1.4675409142807463	41.03054656207201	41.03054656207201	41.03054656207201
202106	599038511959	980.0	运动户外	户外/登山/野营/旅行用品	户外鞋靴	4.842898976998522	6.043641716391239	3.2367569734601966	0.9949238578680204	1948819689	0.9817603071682228	10.391274569713774	10.226053823341006	5.1064006602479886
202106	599604800417	1500.0	运动户外	户外/登山/野营/旅行用品	户外照明	7.412600474997738	9.250472014884547	18.428572892044063	1.0	766268716	1.00636964737944	3.476926741914917	3.476926741914917	3.476926741914917
202106	599891063155	1380.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	6.819592436997919	8.510434253693784	14.503994063787427	1.0	202191812	1.0077114278061126	33.45600535296087	11.692644436991404	6.882363942397606
202106	599920308447	1398.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	6.908543642697892	8.621439917872399	14.69317659505422	1.0	3496048471	1.0077114278061126	2.5219046050406324	2.5219046050406324	2.5219046050406324
202106	600593495702	1156.15	运动户外	运动/瑜伽/健身/球迷用品	游泳	5.713385359445757	5.436570316165679	13.601701862671671	1.0	884601673	1.006455713251457	12.259053156912838	12.16704505273451	10.466138384357
202106	602313021931	1438.0	运动户外	运动包/户外包/配件	双肩背包	7.106212988697832	12.256804327765009	7.508239606005897	0.9999304638064112	2869880402	1.0055736164939917	1.6058267364816237	1.6058267364816237	1.5742719813160118
202106	603329171282	630.0	运动户外	运动包/户外包/配件	挎包/拎包/休闲包	3.11329219949905	5.3698099627899545	2.792598575321654	0.9921259842519684	3000227368	0.994039821553654	6.680105080530283	8.045757890273983	2.20295084947564
202106	605195473196	1100.0	运动户外	运动服/休闲服装	健身服装	5.4359070149983415	6.60109286226529	9.24049886990955	1.0	382829794	0.999810816410704	11.663675537433829	9.357341809672723	9.018535158424289
202106	606732321107	1138.0	运动户外	户外/登山/野营/旅行用品	防护/救生装备	5.623692893698284	7.018024768625744	14.012164102496294	1.0	3242541977	1.002366950803635	12.06660251054518	11.874744133634762	7.405929324786935
202106	607323298914	849.0	运动户外	运动/瑜伽/健身/球迷用品	瑜伽	4.19553186884872	3.992257231695421	5.632848708107431	0.1248621222148687	654648317	0.1250803492503923	9.002236846619383	8.934672187667344	7.372595750832256
202106	607348454799	600.0	运动户外	自行车/骑行装备/零配件	自行车零/配件	2.9650401899990952	3.667804097783357	4.259446270450668	1.0	119545676	1.0092339618946382	15.423293127312816	15.19764362268263	17.932478408793564
202106	607456835121	160.0	运动户外	户外/登山/野营/旅行用品	垂钓装备	0.7906773839997587	0.9867170149210184	1.6816225001492668	1.0	1931602394	1.0077114278061126	17.778986792058742	17.778986792058742	17.778986792058742
202106	607516618210	1080.0	运动户外	电动车/配件/交通工具	电动车装备区	5.337072341998372	4.05227045798138	16.914261513994823	1.0	3512250404	1.0057234601634164	0.5891856732201683	0.5891856732201683	0.5891856732201683
202106	607569637780	1000.0	运动户外	运动包/户外包/配件	运动袜	4.9417336499984925	8.523507877444372	34.893818249680216	1.0	1574021251	1.006570092896243	10.603341397667116	12.771044270276164	48.384268736721815
202106	607618062901	688.0	运动户外	运动/瑜伽/健身/球迷用品	轮滑/滑板/极限运动	3.399912751198962	3.235186072327974	2.6233743834451344	1.0	2838855064	1.0066088795250696	8.498082030097374	8.853740143662696	8.487179050892449
202106	608020943818	899.0	运动户外	运动包/户外包/配件	双肩背包	4.4426185513486445	7.662633581822491	4.693955080528026	0.986286341195831	4170540268	0.9918524926618598	4.961831515020904	8.085650367529567	1.8555758683729435
